TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
27.60,1.1,1784227054301,1784227051694
27.63,-4.9,1784227054335,1784227051722
27.67,2.1,1784227054370,1784227051764
27.70,-2.9,1784227054403,1784227051792
27.74,7.1,1784227054434,1784227051833
27.77,-0.9,1784227054470,1784227051861
27.81,7.1,1784227054503,1784227051902
27.84,1.1,1784227054537,1784227051930
27.87,-4.9,1784227054571,1784227051958
27.91,4.1,1784227054604,1784227052000
27.94,-1.9,1784227054638,1784227052028
27.98,7.1,1784227054671,1784227052070
28.01,3.1,1784227054705,1784227052100
28.05,8.1,1784227054739,1784227052139
28.08,3.1,1784227054772,1784227052167
28.10,-2.9,1784227054806,1784227052195
28.15,2.1,1784227054842,1784227052236
28.17,-0.9,1784227054874,1784227052265
28.20,-5.9,1784227054906,1784227052292
28.24,2.1,1784227054940,1784227052334
28.27,-3.9,1784227054973,1784227052361
28.31,4.1,1784227055008,1784227052404
28.34,-0.9,1784227055041,1784227052432
28.38,6.1,1784227055075,1784227052473
28.41,0.1,1784227055109,1784227052501
28.44,-3.9,1784227055141,1784227052529
28.48,5.3,1784227055174,1784227052571
28.51,1.3,1784227055208,1784227052601
28.55,6.3,1784227055242,1784227052640
28.58,1.3,1784227055275,1784227052668
28.62,8.3,1784227055310,1784227052710
28.65,1.3,1784227055344,1784227052737
28.67,-3.7,1784227055377,1784227052765
28.72,6.3,1784227055410,1784227052808
28.75,-0.7,1784227055444,1784227052835
28.79,6.3,1784227055479,1784227052877
28.81,0.3,1784227055512,1784227052904
28.84,-4.7,1784227055545,1784227052932
28.88,3.3,1784227055579,1784227052974
28.91,-1.7,1784227055612,1784227053002
28.95,6.3,1784227055646,1784227053044
28.98,0.3,1784227055680,1784227053072
29.01,-2.7,1784227055713,1784227053102
29.05,3.3,1784227055746,1784227053141
29.08,-1.7,1784227055779,1784227053169
29.12,5.3,1784227055814,1784227053211
29.15,1.3,1784227055846,1784227053239
29.19,7.3,1784227055881,1784227053280
29.22,1.3,1784227055915,1784227053308
29.25,-3.7,1784227055948,1784227053336
29.29,5.3,1784227055982,1784227053379
29.32,-1.7,1784227056015,1784227053405
29.36,8.3,1784227056048,1784227053448
29.38,0.3,1784227056083,1784227053475
29.41,-3.7,1784227056116,1784227053504
29.45,3.3,1784227056150,1784227053545
29.48,-2.7,1784227056184,1784227053573
29.52,5.3,1784227056217,1784227053614
29.55,0.3,1784227056250,1784227053642
29.58,-3.7,1784227056283,1784227053671
29.62,2.3,1784227056318,1784227053712
29.65,-0.7,1784227056350,1784227053741
29.69,5.3,1784227056385,1784227053782
29.72,0.3,1784227056418,1784227053810
29.76,9.3,1784227056452,1784227053853
29.79,2.3,1784227056485,1784227053879
29.82,-3.7,1784227056519,1784227053907
29.86,6.3,1784227056552,1784227053950
29.89,-0.7,1784227056585,1784227053976
29.93,8.3,1784227056619,1784227054019
29.96,1.3,1784227056653,1784227054046
29.99,-3.7,1784227056687,1784227054075
30.03,3.3,1784227056721,1784227054116
30.05,-1.7,1784227056754,1784227054144
30.09,5.3,1784227056788,1784227054185
30.12,0.3,1784227056821,1784227054213
30.17,9.3,1784227056855,1784227054256
30.19,2.3,1784227056889,1784227054283
30.22,-2.7,1784227056922,1784227054311
30.27,7.3,1784227056956,1784227054355
30.29,-1.7,1784227056990,1784227054380
30.32,-4.7,1784227057022,1784227054409
30.36,2.3,1784227057056,1784227054450
30.39,-3.7,1784227057090,1784227054478
30.43,4.3,1784227057124,1784227054520
30.46,-1.7,1784227057157,1784227054547
30.50,5.3,1784227057192,1784227054589
30.53,2.3,1784227057225,1784227054619
30.55,-4.7,1784227057257,1784227054644
30.60,3.3,1784227057291,1784227054686
30.62,-2.7,1784227057325,1784227054714
30.67,4.3,1784227057360,1784227054756
30.69,-0.7,1784227057393,1784227054784
30.74,7.3,1784227057427,1784227054826
30.76,1.3,1784227057461,1784227054854
30.79,-4.7,1784227057495,1784227054882
30.83,3.3,1784227057528,1784227054923
30.86,-2.7,1784227057562,1784227054951
30.90,5.3,1784227057596,1784227054993
30.93,-0.7,1784227057629,1784227055020
30.97,8.3,1784227057663,1784227055063
31.00,2.3,1784227057697,1784227055091
31.03,0.3,1784227057729,1784227055121
31.07,5.3,1784227057763,1784227055160
31.10,-0.7,1784227057797,1784227055188
31.14,9.3,1784227057829,1784227055230
31.17,2.3,1784227057863,1784227055257
31.21,8.3,1784227057899,1784227055299
31.24,4.3,1784227057931,1784227055327
31.26,-1.7,1784227057964,1784227055354
31.31,6.3,1784227057998,1784227055396
31.33,2.3,1784227058031,1784227055425
31.36,-2.7,1784227058064,1784227055453
31.40,4.3,1784227058098,1784227055494
