TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
32.30,28.4,1784239123149,1784239120386
32.32,24.4,1784239123180,1784239120413
32.35,20.4,1784239123212,1784239120441
32.39,30.4,1784239123244,1784239120483
32.42,15.4,1784239123287,1784239120511
32.45,22.4,1784239123307,1784239120538
32.49,17.4,1784239123355,1784239120581
32.52,12.4,1784239123387,1784239120608
32.56,23.4,1784239123418,1784239120650
32.59,16.4,1784239123453,1784239120678
32.63,24.4,1784239123486,1784239120719
32.66,25.4,1784239123514,1784239120748
32.71,48.4,1784239123546,1784239120803
32.73,21.4,1784239123587,1784239120817
32.77,38.4,1784239123612,1784239120859
32.80,26.4,1784239123652,1784239120887
