TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
31.18,98.0,1784240890254,1784240887432
31.22,105.0,1784240890288,1784240887473
31.25,104.0,1784240890318,1784240887502
31.29,105.0,1784240890360,1784240887545
31.32,105.0,1784240890386,1784240887571
31.38,133.0,1784240890414,1784240887627
31.39,106.0,1784240890456,1784240887642
31.43,109.0,1784240890494,1784240887683
31.46,106.0,1784240890525,1784240887711
31.52,129.0,1784240890558,1784240887767
31.52,98.0,1784240890590,1784240887768
31.55,85.1,1784240890622,1784240887795
31.59,94.1,1784240890654,1784240887836
31.63,105.1,1784240890686,1784240887879
31.66,99.1,1784240890719,1784240887906
31.71,113.1,1784240890761,1784240887962
31.72,101.1,1784240890786,1784240887975
31.78,113.1,1784240890831,1784240888032
31.82,120.1,1784240890865,1784240888073
31.82,90.1,1784240890895,1784240888073
31.88,110.1,1784240890931,1784240888129
31.89,96.1,1784240890959,1784240888143
31.92,91.1,1784240890991,1784240888170
31.96,99.1,1784240891025,1784240888212
32.02,115.1,1784240891065,1784240888268
32.05,111.1,1784240891097,1784240888296
32.09,131.1,1784240891119,1784240888338
32.12,117.1,1784240891161,1784240888366
32.13,94.1,1784240891198,1784240888380
32.18,117.1,1784240891230,1784240888435
32.20,100.1,1784240891262,1784240888450
32.23,95.1,1784240891294,1784240888477
32.25,90.1,1784240891326,1784240888504
32.30,101.1,1784240891358,1784240888547
32.55,309.1,1784240891401,1784240888798
32.55,288.1,1784240891422,1784240888798
32.55,247.1,1784240891463,1784240888798
32.55,208.1,1784240891502,1784240888798
32.55,177.1,1784240891533,1784240888798
32.55,145.1,1784240891565,1784240888798
32.55,114.1,1784240891596,1784240888798
32.59,122.1,1784240891628,1784240888838
32.59,91.1,1784240891660,1784240888839
32.63,91.1,1784240891702,1784240888881
32.89,334.1,1784240891724,1784240889146
32.89,302.1,1784240891756,1784240889146
32.89,252.1,1784240891806,1784240889146
32.89,222.1,1784240891836,1784240889146
32.95,246.1,1784240891867,1784240889201
32.95,211.1,1784240891903,1784240889202
32.95,178.1,1784240891936,1784240889202
32.95,150.1,1784240891964,1784240889202
32.95,117.1,1784240891997,1784240889202
33.12,244.1,1784240892036,1784240889368
33.12,216.1,1784240892065,1784240889369
33.12,178.1,1784240892103,1784240889369
33.12,139.1,1784240892142,1784240889369
33.12,108.1,1784240892173,1784240889369
33.15,104.1,1784240892205,1784240889397
